date,year,month,previous_day_rain_mm,season,rain_amount_mm,rain_occurrence,pred_rainfall,pred_rain_occurrence,rain_probability,error,sample_type
20220707,2022,7,0.0,Summer,0.9,1,2.478314063316913,0,0.3504570584168553,1.5783140633169133,test
20220708,2022,7,0.9,Summer,0.1,0,3.81678653214787,1,0.5700085504381027,3.7167865321478697,test
20220709,2022,7,0.1,Summer,0.0,0,1.7464533513608311,1,0.5265562934658006,1.7464533513608311,test
20220710,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220711,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220712,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220713,2022,7,0.0,Summer,0.2,1,2.478314063316913,0,0.3504570584168553,2.278314063316913,test
20220714,2022,7,0.2,Summer,0.0,0,1.516944664822612,0,0.3885017945752959,1.516944664822612,test
20220715,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220716,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220717,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220718,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220719,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220720,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220721,2022,7,0.0,Summer,3.6,1,2.478314063316913,0,0.3504570584168553,-1.121685936683087,test
20220722,2022,7,3.6,Summer,5.4,1,4.004970194263656,1,0.8889943922453976,-1.3950298057363444,test
20220723,2022,7,5.4,Summer,0.5,1,3.953625804164937,1,0.7450591377095737,3.453625804164937,test
20220724,2022,7,0.5,Summer,0.0,0,1.0256661471016801,0,0.3006395601271685,1.0256661471016801,test
20220725,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220726,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220727,2022,7,0.0,Summer,0.5,1,2.478314063316913,0,0.3504570584168553,1.9783140633169132,test
20220728,2022,7,0.5,Summer,0.0,0,1.0256661471016801,0,0.3006395601271685,1.0256661471016801,test
20220729,2022,7,0.0,Summer,0.2,1,2.478314063316913,0,0.3504570584168553,2.278314063316913,test
20220730,2022,7,0.2,Summer,0.0,0,1.516944664822612,0,0.3885017945752959,1.516944664822612,test
20220731,2022,7,0.0,Summer,0.0,0,2.478314063316913,0,0.3504570584168553,2.478314063316913,test
20220801,2022,8,0.0,Summer,0.7,1,2.1417160325406157,0,0.38501440506555124,1.4417160325406158,test
20220802,2022,8,0.7,Summer,0.0,0,3.802120125922326,1,0.6725697926509472,3.802120125922326,test
20220803,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220804,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220805,2022,8,0.0,Summer,3.4,1,2.1417160325406157,0,0.38501440506555124,-1.2582839674593842,test
20220806,2022,8,3.4,Summer,0.0,0,3.085613294993904,1,0.8698461488077516,3.085613294993904,test
20220807,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220808,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220809,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220810,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220811,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220812,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220813,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220814,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220815,2022,8,0.0,Summer,0.1,0,2.1417160325406157,0,0.38501440506555124,2.0417160325406156,test
20220816,2022,8,0.1,Summer,0.0,0,1.2964644054298675,1,0.552604082528812,1.2964644054298675,test
20220817,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220818,2022,8,0.0,Summer,13.1,1,2.1417160325406157,0,0.38501440506555124,-10.958283967459383,test
20220819,2022,8,13.1,Summer,0.0,0,2.1026326607735153,1,0.5034455781931151,2.1026326607735153,test
20220820,2022,8,0.0,Summer,9.4,1,2.1417160325406157,0,0.38501440506555124,-7.258283967459384,test
20220821,2022,8,9.4,Summer,0.0,0,5.171697149482581,0,0.4463397184551404,5.171697149482581,test
20220822,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220823,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220824,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220825,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220826,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220827,2022,8,0.0,Summer,2.1,1,2.1417160325406157,0,0.38501440506555124,0.04171603254061562,test
20220828,2022,8,2.1,Summer,0.0,0,4.983626932671097,1,0.6508063721811644,4.983626932671097,test
20220829,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220830,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220831,2022,8,0.0,Summer,0.0,0,2.1417160325406157,0,0.38501440506555124,2.1417160325406157,test
20220901,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220902,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220903,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220904,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220905,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220906,2022,9,0.0,Fall,3.2,1,1.348027303002952,0,0.2057319075626542,-1.8519726969970483,test
20220907,2022,9,3.2,Fall,7.4,1,2.0684044555942083,1,0.6559462089572736,-5.331595544405792,test
20220908,2022,9,7.4,Fall,9.5,1,4.078021754884851,1,0.7214845544540027,-5.421978245115149,test
20220909,2022,9,9.5,Fall,9.9,1,5.137031726920007,1,0.6434413488549646,-4.762968273079993,test
20220910,2022,9,9.9,Fall,12.9,1,4.864846310748599,1,0.5752195639624208,-8.035153689251402,test
20220911,2022,9,12.9,Fall,5.2,1,2.195053753430298,1,0.5652106024858013,-3.0049462465697023,test
20220912,2022,9,5.2,Fall,0.0,0,0.5721939536122878,1,0.6505255222501508,0.5721939536122878,test
20220913,2022,9,0.0,Fall,0.1,0,1.348027303002952,0,0.2057319075626542,1.2480273030029518,test
20220914,2022,9,0.1,Fall,11.5,1,1.1446584844884962,0,0.3548034503001546,-10.355341515511505,test
20220915,2022,9,11.5,Fall,7.5,1,2.1285067682899124,0,0.47038942250861354,-5.371493231710088,test
20220916,2022,9,7.5,Fall,1.8,1,2.46615289386065,1,0.7214845544540027,0.66615289386065,test
20220917,2022,9,1.8,Fall,5.2,1,3.309683658408115,0,0.37599282351757934,-1.8903163415918853,test
20220918,2022,9,5.2,Fall,8.1,1,0.5721939536122878,1,0.6505255222501508,-7.5278060463877114,test
20220919,2022,9,8.1,Fall,15.2,1,3.785947825187725,1,0.6935121028174281,-11.414052174812275,test
20220920,2022,9,15.2,Fall,0.3,1,2.1879921116749665,1,0.759728365604258,1.8879921116749665,test
20220921,2022,9,0.3,Fall,0.0,0,0.9837451202223544,0,0.3043360361047459,0.9837451202223544,test
20220922,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220923,2022,9,0.0,Fall,0.0,0,1.348027303002952,0,0.2057319075626542,1.348027303002952,test
20220924,2022,9,0.0,Fall,5.1,1,1.348027303002952,0,0.2057319075626542,-3.751972696997048,test
20220925,2022,9,5.1,Fall,0.5,1,0.8291880334901587,1,0.6336203317744125,0.3291880334901587,test
20220926,2022,9,0.5,Fall,0.0,0,1.7436766258863579,0,0.355115806720834,1.7436766258863579,test
20220927,2022,9,0.0,Fall,12.5,1,1.348027303002952,0,0.2057319075626542,-11.151972696997047,test
20220928,2022,9,12.5,Fall,11.5,1,0.9693286348498197,0,0.45149270744320197,-10.53067136515018,test
20220929,2022,9,11.5,Fall,0.9,1,2.1285067682899124,0,0.47038942250861354,1.2285067682899125,test
20220930,2022,9,0.9,Fall,0.0,0,2.080675677396884,1,0.5158847151237957,2.080675677396884,test
20221001,2022,10,0.0,Fall,5.4,1,1.7261662994050928,0,0.3636024546997813,-3.6738337005949075,test
20221002,2022,10,5.4,Fall,2.0,1,2.605684658481311,1,0.7826549077029118,0.6056846584813109,test
20221003,2022,10,2.0,Fall,0.0,0,5.267792854954704,1,0.5704227027716757,5.267792854954704,test
20221004,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221005,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221006,2022,10,0.0,Fall,1.6,1,1.7261662994050928,0,0.3636024546997813,0.12616629940509272,test
20221007,2022,10,1.6,Fall,0.0,0,3.9271177393698165,1,0.5754100398302763,3.9271177393698165,test
20221008,2022,10,0.0,Fall,0.5,1,1.7261662994050928,0,0.3636024546997813,1.2261662994050928,test
20221009,2022,10,0.5,Fall,0.0,0,2.1274014316931305,0,0.39093111930972707,2.1274014316931305,test
20221010,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221011,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221012,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221013,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221014,2022,10,0.0,Fall,1.2,1,1.7261662994050928,0,0.3636024546997813,0.5261662994050929,test
20221015,2022,10,1.2,Fall,0.8,1,5.368251326665616,1,0.7104427212999375,4.568251326665616,test
20221016,2022,10,0.8,Fall,0.0,0,2.9086288920379206,1,0.6839042835746957,2.9086288920379206,test
20221017,2022,10,0.0,Fall,2.0,1,1.7261662994050928,0,0.3636024546997813,-0.2738337005949072,test
20221018,2022,10,2.0,Fall,3.5,1,5.267792854954704,1,0.5704227027716757,1.7677928549547044,test
20221019,2022,10,3.5,Fall,0.0,0,3.5752943225289724,1,0.5377833447259365,3.5752943225289724,test
20221020,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221021,2022,10,0.0,Fall,3.5,1,1.7261662994050928,0,0.3636024546997813,-1.7738337005949072,test
20221022,2022,10,3.5,Fall,2.5,1,3.5752943225289724,1,0.5377833447259365,1.0752943225289724,test
20221023,2022,10,2.5,Fall,0.0,0,5.639575307323158,1,0.7296327500184395,5.639575307323158,test
20221024,2022,10,0.0,Fall,4.3,1,1.7261662994050928,0,0.3636024546997813,-2.573833700594907,test
20221025,2022,10,4.3,Fall,4.0,1,3.227552136888236,1,0.7209543750729126,-0.7724478631117639,test
20221026,2022,10,4.0,Fall,0.0,0,1.8311150663215423,0,0.46066126784612704,1.8311150663215423,test
20221027,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221028,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221029,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221030,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221031,2022,10,0.0,Fall,0.0,0,1.7261662994050928,0,0.3636024546997813,1.7261662994050928,test
20221101,2022,11,0.0,Fall,0.1,0,1.6138812008601755,0,0.40536519261232296,1.5138812008601754,test
20221102,2022,11,0.1,Fall,0.0,0,1.2338534914012054,0,0.41355347690791944,1.2338534914012054,test
20221103,2022,11,0.0,Fall,0.0,0,1.6138812008601755,0,0.40536519261232296,1.6138812008601755,test
20221104,2022,11,0.0,Fall,4.6,1,1.6138812008601755,0,0.40536519261232296,-2.986118799139824,test
20221105,2022,11,4.6,Fall,1.0,1,0.6415139016117257,0,0.4146242430586377,-0.3584860983882743,test
20221106,2022,11,1.0,Fall,0.0,0,3.98812262939709,1,0.556588140718495,3.98812262939709,test
20221107,2022,11,0.0,Fall,5.4,1,1.6138812008601755,0,0.40536519261232296,-3.7861187991398246,test
20221108,2022,11,5.4,Fall,0.0,0,1.9465715465524243,1,0.7051332006485307,1.9465715465524243,test
20221109,2022,11,0.0,Fall,0.1,0,1.6138812008601755,0,0.40536519261232296,1.5138812008601754,test
20221110,2022,11,0.1,Fall,0.0,0,1.2338534914012054,0,0.41355347690791944,1.2338534914012054,test
20221111,2022,11,0.0,Fall,0.0,0,1.6138812008601755,0,0.40536519261232296,1.6138812008601755,test
20221112,2022,11,0.0,Fall,0.0,0,1.6138812008601755,0,0.40536519261232296,1.6138812008601755,test
20221113,2022,11,0.0,Fall,0.0,0,1.6138812008601755,0,0.40536519261232296,1.6138812008601755,test
20221114,2022,11,0.0,Fall,0.0,0,1.6138812008601755,0,0.40536519261232296,1.6138812008601755,test
20221115,2022,11,0.0,Fall,0.3,1,1.6138812008601755,0,0.40536519261232296,1.3138812008601755,test
20221116,2022,11,0.3,Fall,7.0,1,1.1000992055466001,0,0.2421196319851886,-5.8999007944534,test
20221117,2022,11,7.0,Fall,15.4,1,0.8671610752040941,1,0.569931105281837,-14.532838924795906,test
20221118,2022,11,15.4,Fall,1.5,1,2.7375929856869976,1,0.7802088673382527,1.2375929856869976,test
20221119,2022,11,1.5,Fall,2.1,1,1.7493747060140001,0,0.3633228144779919,-0.35062529398599995,test
20221120,2022,11,2.1,Fall,0.0,0,3.699705279243083,1,0.500388645460634,3.699705279243083,test
20221121,2022,11,0.0,Fall,7.6,1,1.6138812008601755,0,0.40536519261232296,-5.986118799139824,test
20221122,2022,11,7.6,Fall,3.9,1,2.781798429852564,1,0.7348285525453758,-1.118201570147436,test
20221123,2022,11,3.9,Fall,0.8,1,1.4211101331516924,0,0.42442248089557827,0.6211101331516924,test
20221124,2022,11,0.8,Fall,3.2,1,2.4053067142725024,1,0.5661517305129241,-0.7946932857274978,test
20221125,2022,11,3.2,Fall,0.9,1,1.1452156626636512,0,0.4302631747150711,0.24521566266365113,test
20221126,2022,11,0.9,Fall,0.1,0,2.449876643118953,0,0.45249079266810294,2.349876643118953,test
20221127,2022,11,0.1,Fall,0.6,1,1.2338534914012054,0,0.41355347690791944,0.6338534914012054,test
20221128,2022,11,0.6,Fall,9.0,1,3.9687441384382534,0,0.3016827805746046,-5.031255861561746,test
20221129,2022,11,9.0,Fall,1.3,1,2.4183772146186384,1,0.7112378718845858,1.1183772146186384,test
20221130,2022,11,1.3,Fall,0.0,0,2.4374920712297317,1,0.5212096449545378,2.4374920712297317,test
20221201,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221202,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221203,2022,12,0.0,Winter,0.1,0,1.8673670185806939,0,0.4532221227569319,1.7673670185806938,test
20221204,2022,12,0.1,Winter,0.0,0,1.4806407660729928,0,0.49513102296701267,1.4806407660729928,test
20221205,2022,12,0.0,Winter,0.3,1,1.8673670185806939,0,0.4532221227569319,1.5673670185806938,test
20221206,2022,12,0.3,Winter,3.2,1,1.4357327996035218,0,0.41294654603191516,-1.7642672003964783,test
20221207,2022,12,3.2,Winter,0.3,1,0.44330644553552667,1,0.845450735722636,0.14330644553552668,test
20221208,2022,12,0.3,Winter,1.2,1,1.4357327996035218,0,0.41294654603191516,0.2357327996035219,test
20221209,2022,12,1.2,Winter,2.0,1,4.396412644091822,1,0.8072665759366877,2.3964126440918223,test
20221210,2022,12,2.0,Winter,0.0,0,3.691783371980136,1,0.732987971940954,3.691783371980136,test
20221211,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221212,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221213,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221214,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221215,2022,12,0.0,Winter,0.0,0,1.8673670185806939,0,0.4532221227569319,1.8673670185806939,test
20221216,2022,12,0.0,Winter,0.4,1,1.8673670185806939,0,0.4532221227569319,1.4673670185806937,test
20221217,2022,12,0.4,Winter,0.0,0,1.356177741466463,0,0.44153445836449173,1.356177741466463,test
20221218,2022,12,0.0,Winter,0.1,0,1.8673670185806939,0,0.4532221227569319,1.7673670185806938,test
20221219,2022,12,0.1,Winter,7.2,1,1.4806407660729928,0,0.49513102296701267,-5.719359233927007,test
20221220,2022,12,7.2,Winter,0.9,1,2.0529656192866805,1,0.7028078887950406,1.1529656192866806,test
20221221,2022,12,0.9,Winter,15.5,1,2.756961075694037,1,0.7039600365550701,-12.743038924305964,test
20221222,2022,12,15.5,Winter,5.5,1,3.8196390201796855,1,0.8298427869944389,-1.6803609798203145,test
20221223,2022,12,5.5,Winter,5.2,1,2.445805512056007,1,0.9031846728412041,-2.7541944879439932,test
20221224,2022,12,5.2,Winter,14.4,1,0.582843421493717,1,0.8009261334807982,-13.817156578506284,test
20221225,2022,12,14.4,Winter,0.9,1,3.322890971498975,1,0.5990441420383242,2.4228909714989753,test
20221226,2022,12,0.9,Winter,9.0,1,2.756961075694037,1,0.7039600365550701,-6.243038924305964,test
20221227,2022,12,9.0,Winter,0.7,1,3.5984169680135722,1,0.8206174390742649,2.8984169680135725,test
20221228,2022,12,0.7,Winter,2.0,1,2.6174880453315477,1,0.7024484563087483,0.6174880453315477,test
20221229,2022,12,2.0,Winter,3.7,1,3.691783371980136,1,0.732987971940954,-0.008216628019864114,test
20221230,2022,12,3.7,Winter,1.3,1,1.0226665556257564,1,0.7817189960118942,-0.2773334443742437,test
20221231,2022,12,1.3,Winter,14.6,1,2.6759301722476683,1,0.7238280354595445,-11.924069827752332,test
20230101,2023,1,14.6,Winter,3.0,1,2.672363098533138,1,0.8979219663864826,-0.3276369014668621,test
20230102,2023,1,3.0,Winter,7.5,1,2.0581877295100504,1,0.8972436904774682,-5.441812270489949,test
20230103,2023,1,7.5,Winter,0.8,1,1.467709088255621,1,0.7116319797570739,0.6677090882556209,test
20230104,2023,1,0.8,Winter,3.2,1,0.23011743271108312,0,0.3718632896530684,-2.969882567288917,test
20230105,2023,1,3.2,Winter,4.0,1,1.3765888683242538,1,0.8972436904774682,-2.6234111316757462,test
20230106,2023,1,4.0,Winter,1.2,1,0.5706264350473791,1,0.6850435812534773,-0.6293735649526209,test
20230107,2023,1,1.2,Winter,0.7,1,3.1565993073088907,1,0.783955370565414,2.456599307308891,test
20230108,2023,1,0.7,Winter,2.2,1,0.29223326052652976,0,0.3812670717513309,-1.9077667394734705,test
20230109,2023,1,2.2,Winter,2.0,1,3.0673291916645784,1,0.886806239659712,1.0673291916645784,test
20230110,2023,1,2.0,Winter,3.4,1,4.5844951149365665,1,0.8367598973712216,1.1844951149365666,test
20230111,2023,1,3.4,Winter,8.6,1,1.5756007897265865,1,0.8014105603086044,-7.024399210273414,test
20230112,2023,1,8.6,Winter,17.3,1,0.22157749823776993,1,0.8110273670873861,-17.07842250176223,test
20230113,2023,1,17.3,Winter,15.7,1,2.1066903784353133,1,0.9143349232421464,-13.593309621564686,test
20230114,2023,1,15.7,Winter,3.3,1,3.2194909161059044,1,0.8979219663864826,-0.08050908389409539,test
20230115,2023,1,3.3,Winter,8.9,1,1.2122701286127673,1,0.8360804600834455,-7.6877298713872335,test
20230116,2023,1,8.9,Winter,5.7,1,4.208209269663862,1,0.6632474545171512,-1.4917907303361382,test
20230117,2023,1,5.7,Winter,3.4,1,1.103407789318065,1,0.9284738911612928,-2.296592210681935,test
20230118,2023,1,3.4,Winter,0.0,0,1.5756007897265865,1,0.8014105603086044,1.5756007897265865,test
20230119,2023,1,0.0,Winter,10.3,1,1.028131610711604,0,0.34487305484733455,-9.271868389288397,test
20230120,2023,1,10.3,Winter,4.0,1,2.8862871873663813,1,0.7616617204116978,-1.1137128126336187,test
20230121,2023,1,4.0,Winter,10.9,1,0.5706264350473791,1,0.6850435812534773,-10.329373564952622,test
20230122,2023,1,10.9,Winter,0.0,0,3.2331132407638568,1,0.5602954960732611,3.2331132407638568,test
20230123,2023,1,0.0,Winter,0.2,1,1.028131610711604,0,0.34487305484733455,0.8281316107116041,test
20230124,2023,1,0.2,Winter,0.0,0,0.97242748567768,0,0.48838642291315215,0.97242748567768,test
20230125,2023,1,0.0,Winter,0.0,0,1.028131610711604,0,0.34487305484733455,1.028131610711604,test
20230126,2023,1,0.0,Winter,1.5,1,1.028131610711604,0,0.34487305484733455,-0.4718683892883959,test
20230127,2023,1,1.5,Winter,0.4,1,5.194434775830757,1,0.7174958990407865,4.794434775830757,test
20230128,2023,1,0.4,Winter,0.0,0,0.8382493311695197,0,0.2720514886229246,0.8382493311695197,test
20230129,2023,1,0.0,Winter,0.0,0,1.028131610711604,0,0.34487305484733455,1.028131610711604,test
20230130,2023,1,0.0,Winter,0.2,1,1.028131610711604,0,0.34487305484733455,0.8281316107116041,test
20230131,2023,1,0.2,Winter,0.0,0,0.97242748567768,0,0.48838642291315215,0.97242748567768,test
20230201,2023,2,0.0,Winter,0.6,1,0.8312359694150018,0,0.41859192892536307,0.2312359694150018,test
20230202,2023,2,0.6,Winter,0.0,0,1.983685872437671,1,0.6610801250745513,1.983685872437671,test
20230203,2023,2,0.0,Winter,1.2,1,0.8312359694150018,0,0.41859192892536307,-0.3687640305849982,test
20230204,2023,2,1.2,Winter,0.7,1,4.9286218416274465,1,0.875208135859879,4.228621841627446,test
20230205,2023,2,0.7,Winter,2.6,1,1.1934714663408892,1,0.7316263520302624,-1.406528533659111,test
20230206,2023,2,2.6,Winter,0.1,0,6.887015615367894,1,0.9427224545135705,6.787015615367895,test
20230207,2023,2,0.1,Winter,0.0,0,1.0800348145364795,1,0.7433568911891432,1.0800348145364795,test
20230208,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230209,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230210,2023,2,0.0,Winter,0.2,1,0.8312359694150018,0,0.41859192892536307,0.6312359694150018,test
20230211,2023,2,0.2,Winter,0.0,0,1.1899704984244959,1,0.7467188844414193,1.1899704984244959,test
20230212,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230213,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230214,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230215,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230216,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230217,2023,2,0.0,Winter,1.0,1,0.8312359694150018,0,0.41859192892536307,-0.16876403058499823,test
20230218,2023,2,1.0,Winter,0.6,1,1.872804229573098,1,0.857440546266429,1.2728042295730981,test
20230219,2023,2,0.6,Winter,0.9,1,1.983685872437671,1,0.6610801250745513,1.083685872437671,test
20230220,2023,2,0.9,Winter,0.1,0,0.8997554848196904,1,0.7289739146689704,0.7997554848196904,test
20230221,2023,2,0.1,Winter,0.1,0,1.0800348145364795,1,0.7433568911891432,0.9800348145364796,test
20230222,2023,2,0.1,Winter,0.0,0,1.0800348145364795,1,0.7433568911891432,1.0800348145364795,test
20230223,2023,2,0.0,Winter,2.6,1,0.8312359694150018,0,0.41859192892536307,-1.7687640305849983,test
20230224,2023,2,2.6,Winter,0.2,1,6.887015615367894,1,0.9427224545135705,6.687015615367894,test
20230225,2023,2,0.2,Winter,1.8,1,1.1899704984244959,1,0.7467188844414193,-0.6100295015755042,test
20230226,2023,2,1.8,Winter,0.0,0,6.589568207523294,1,0.8882077351485476,6.589568207523294,test
20230227,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230228,2023,2,0.0,Winter,0.0,0,0.8312359694150018,0,0.41859192892536307,0.8312359694150018,test
20230301,2023,3,0.0,Spring,0.0,0,0.09370305401381862,0,0.08357808322168195,0.09370305401381862,test
20230302,2023,3,0.0,Spring,0.0,0,0.09370305401381862,0,0.08357808322168195,0.09370305401381862,test
20230303,2023,3,0.0,Spring,0.0,0,0.09370305401381862,0,0.08357808322168195,0.09370305401381862,test
20230304,2023,3,0.0,Spring,0.0,0,0.09370305401381862,0,0.08357808322168195,0.09370305401381862,test
20230305,2023,3,0.0,Spring,0.0,0,0.09370305401381862,0,0.08357808322168195,0.09370305401381862,test
20230306,2023,3,0.0,Spring,0.6,1,0.09370305401381862,0,0.08357808322168195,-0.5062969459861814,test
20230307,2023,3,0.6,Spring,16.8,1,2.514019402307548,0,0.23726271655302186,-14.285980597692452,test
20230308,2023,3,16.8,Spring,9.5,1,2.5664196164859265,1,0.9440883287577405,-6.933580383514073,test
20230309,2023,3,9.5,Spring,10.5,1,8.545063032579394,1,0.9439358269748114,-1.9549369674206059,test
20230310,2023,3,10.5,Spring,17.3,1,5.156958397182822,1,0.9199452966434646,-12.143041602817178,test
20230311,2023,3,17.3,Spring,6.8,1,2.6653521580437816,1,0.9572463944522507,-4.134647841956218,test
20230312,2023,3,6.8,Spring,0.5,1,2.1759971071284245,1,0.9028051882689986,1.6759971071284245,test
20230313,2023,3,0.5,Spring,2.3,1,2.2119922977933815,0,0.21853437808003282,-0.08800770220661835,test
20230314,2023,3,2.3,Spring,2.8,1,3.1341758230026606,1,0.7561303438058836,0.3341758230026608,test
20230315,2023,3,2.8,Spring,3.0,1,3.187258441478072,1,0.6488246008535867,0.1872584414780718,test
20230316,2023,3,3.0,Spring,0.1,0,3.7318415206590014,1,0.6082644626716015,3.6318415206590013,test
20230317,2023,3,0.1,Spring,0.0,0,0.9621648490045819,0,0.1694754268620622,0.9621648490045819,test
20230318,2023,3,0.0,Spring,0.6,1,0.09370305401381862,0,0.08357808322168195,-0.5062969459861814,test
20230319,2023,3,0.6,Spring,1.0,1,2.514019402307548,0,0.23726271655302186,1.514019402307548,test
20230320,2023,3,1.0,Spring,0.0,0,2.3855005197324997,0,0.4511995049264348,2.3855005197324997,test
20230321,2023,3,0.0,Spring,2.8,1,0.09370305401381862,0,0.08357808322168195,-2.706296945986181,test
20230322,2023,3,2.8,Spring,0.1,0,3.187258441478072,1,0.6488246008535867,3.0872584414780717,test
20230323,2023,3,0.1,Spring,5.9,1,0.9621648490045819,0,0.1694754268620622,-4.937835150995419,test
